"ID","Mscode","Year","Est. Code","Estimate","SE","Lower CIB","Upper CIB","Flag"
"e90ca121-3c69-441e-a78b-b0ae77a056ad","MEASJ","2015","_Proportion","10.2","2.6","7.6","12.8",""
"d8f7f4b8-4a29-435f-8a56-245388b2f033","MEASJ","2015","_ChangeInProportion","1.3","3.9","-2.5","5.2",""
"b1411fc3-5980-4da5-bb11-54f9f78ecba7","MEASJ","2015","_Number","110.9","27.6","83.3","138.5",""
"85d583f0-4da9-4c60-b2ad-06e670c34d3a","MEASJ","2015","_ChangeInNumber","14.7","41.8","-27.1","56.5",""
"3e90e3d5-6ac4-4577-b22b-7fada3d9067e","MEASJ","2015","_Population","1087.1","0.0","0.0","0.0",""
"74dff278-2b29-4361-9afa-c245bd96c5fd","MEASJ","2016","_Proportion","7.2","2.5","4.7","9.8",""
"d7f69efd-347e-4244-a371-19517dfbc052","MEASJ","2016","_ChangeInProportion","-3.0","3.6","-6.6","0.6",""
"244f27ed-a586-47f9-b865-ffefee58a854","MEASJ","2016","_Number","78.8","27.8","51.0","106.6",""
"354a5c5f-b418-4735-9940-1b142a5de6a9","MEASJ","2016","_ChangeInNumber","-32.1","39.4","-71.5","7.3",""
"3340469c-b0bc-4f25-a3ea-0adf8d24920d","MEASJ","2016","_Population","1093.2","0.0","0.0","0.0",""
"4fb963b5-5493-45c9-9e55-f265c27ec072","MEASJ","2017","_Proportion","7.8","2.0","5.8","9.9",""
"181bad37-8fb7-4e02-87cc-8d24262b9b40","MEASJ","2017","_ChangeInProportion","0.6","3.5","-2.9","4.1",""
"96f81c27-37d5-4691-84a2-b02d4896c0d8","MEASJ","2017","_Number","86.2","22.4","63.8","108.6",""
"ee576a1b-d5b5-4722-a98d-0ef5816a9f01","MEASJ","2017","_ChangeInNumber","7.4","38.2","-30.8","45.6",""
"4289a979-a6db-4d2a-81df-d4f305d7bffa","MEASJ","2017","_Population","1103.2","0.0","0.0","0.0",""
"3a55db6e-e0c2-4004-8409-4e40b592db3f","MEASJ","2018","_Proportion","8.8","1.8","7.1","10.6",""
"e2f5a216-2e95-41a6-b2e9-fb07fd137780","MEASJ","2018","_ChangeInProportion","1.0","2.9","-1.9","3.9",""
"dd3e4aed-0b97-4a6d-a95b-e23b265e351c","MEASJ","2018","_Number","98.3","19.5","78.8","117.8",""
"fa91670f-0317-41f9-9512-51ab1404f86f","MEASJ","2018","_ChangeInNumber","12.1","31.7","-19.6","43.8",""
"15222e34-f7f5-4806-92c4-ac9c9b25ef20","MEASJ","2018","_Population","1113.3","0.0","0.0","0.0",""
"3d091a41-c701-4d59-9fd3-d9d1e953cce4","MEASJ","2019","_Proportion","7.7","0.8","6.9","8.5",""
"7611a18e-e92b-453a-bcf3-1043ed06594c","MEASJ","2019","_ChangeInProportion","-1.1","1.9","-3.1","0.8",""
"b81cb2dc-c67a-4bdb-be9e-3573c980cd1f","MEASJ","2019","_Number","87.1","9.4","77.7","96.5",""
"ee5b945f-6b25-4f10-8611-015732e63eb9","MEASJ","2019","_ChangeInNumber","-11.2","21.3","-32.5","10.1",""
"85faacc9-b003-4147-a1ef-6ede07ecf9d4","MEASJ","2019","_Population","1132.8","0.0","0.0","0.0",""
"707c3d2b-f1f2-4a64-9a51-25ec9c750319","MEASJ","2020","_Proportion","6.9","1.0","5.9","7.8",""
"13caa8d3-f234-4a0a-ad43-f56c46ad9546","MEASJ","2020","_ChangeInProportion","-0.8","1.2","-2.1","0.4",""
"093a390d-4e95-4a83-ace1-88e7ce61f341","MEASJ","2020","_Number","78.4","11.2","67.2","89.5",""
"ffdad46a-caf1-42d9-90f2-13c4577607b2","MEASJ","2020","_ChangeInNumber","-8.7","14.1","-22.9","5.4",""
"c99e128f-503d-4e3c-a9e3-d0b8b30c726e","MEASJ","2020","_Population","1142.3","0.0","0.0","0.0",""
"3ae80f02-f9be-4289-8691-16a051e446f6","MEASJ","2021","_Proportion","6.4","0.8","5.6","7.2",""
"bdfb81d2-d8b7-4ab1-af8f-2384afaa5bf4","MEASJ","2021","_ChangeInProportion","-0.5","1.1","-1.6","0.7",""
"fc91bbae-ddd0-4be9-b847-af0f152aab4a","MEASJ","2021","_Number","73.5","9.6","63.8","83.1",""
"22311fda-d11b-4059-8c8e-02e744d9adea","MEASJ","2021","_ChangeInNumber","-4.9","13.0","-17.9","8.1",""
"00cfc52c-2646-4413-84d9-45c46e72e8d7","MEASJ","2021","_Population","1146.9","0.0","0.0","0.0",""
"aa66b15a-7a2a-4e2d-9aa6-f7e8f2a7e07c","MEASJ","2022","_Proportion","5.9","1.2","4.7","7.0",""
"ebac9634-133a-455b-9f07-eb2b4238df0c","MEASJ","2022","_ChangeInProportion","-0.5","1.4","-2.0","0.9",""
"51913d92-bbd8-490e-9ff9-3f71a59f7d8e","MEASJ","2022","_Number","67.3","13.3","54.1","80.6",""
"a34abe73-0737-42a6-a916-b49d8f714d08","MEASOMUCHO","2003","_Population","3.0","2.0","3.0","3.0","A"
"e6e55300-cc76-41d6-9207-e9248452d5fb","MEASOPOCO","2003","_Population","2.0","12.0","11.0","34.0","A"
